"","zone_1","zone_2","zone_3"
"Dnal4",0,0,0
"Nptxr",0,NA,0
"Cbx6",0,0,0
"Apobec3",0,0,0
"Cbx7",0,0,0
"Pdgfb",0,NA,0
"Rpl3",0,0,0
"Syngr1",0,NA,0
"Tab1",0,0,0
"Mief1",0,0,0
"Atf4",0,0,0
"Rps19bp1",0,0,0
"Grap2",0,NA,0
"Fam83f",0,0,0
"Tnrc6b",0,0,0
"Adsl",0,0,0
"Sgsm3",0,0,0
"Mkl1",0,0,0
"AC102334.1",0,NA,0
"Slc25a17",0,0,0
"St13",0,0,0
"Xpnpep3",0,0,0
"Gm17025",0,0,0
"Rbx1",0,0,0
"Ep300",0,0,0
"L3mbtl2",0,0,0
"Chadl",0,0,0
"Rangap1",0,0,0
"Zc3h7b",0,0,0
"Gm17597",0,0,0
"Tef",0,0,0
"Tob2",0,0,0
"Phf5a",0,0,0
"Aco2",0,0,0
"Polr3h",0,0,0
"Csdc2",0,NA,0
"Pmm1",0,0,0.0149410834868459
"Xrcc6",0,0,0
"Desi1",0,0,0
"Snu13",0,0,0
"Ccdc134",0,0,0
"Srebf2",0,0,0
"Shisa8",0,NA,0
"Tnfrsf13c",0,NA,0
"Cenpm",0,0,0
"Naga",0,0,0
"Fam109b",0,NA,0
"Smdt1",0,0,0.0223360346320285
"Ndufa6",0,0,0
"Cyp2d22",0,0,0
"Cyp2d11",0,NA,0
"Cyp2d10",0,0,0.0686086461903581
"Cyp2d9",0,0,0.231887181271023
"Cyp2d12",0,0,0
"AC118710.3",0,0,0.0341765188246363
"Cyp2d40",0,0,0.141897558616254
"Cyp2d26",0,0,0
"Tcf20",0,0,0
"Gm20324",0,0,0
"Nfam1",0,0,0
"Serhl",0,0,0
"Rrp7a",0,0,0
"Poldip3",0,0,0
"Cyb5r3",0.0107286416603665,0,0
"AL591952.3",0,0,0
"Arfgap3",0,0,0
"X1700001L05Rik",0,0,0
"Pacsin2",0,0,0
"Ttll1",0,0,0
"Bik",0,0,0
"Mcat",0,0,0
"Tspo",0,0,0.0316619670024324
"Ttll12",0,0,0
"Scube1",0,NA,0
"Pnpla5",0,NA,0
"Pnpla3",0,NA,0
"Samm50",0,0,0
"Parvb",0,0,0
"Parvg",0,NA,0
"Rtl6",0,NA,0
"Prr5",0,0,0
"Arhgap8",0,NA,0
"Phf21b",0,NA,0
"Gm29666",0,NA,0
"Nup50",0,0,0
"X5031439G07Rik",0,0,0
"Fam118a",0,0,0
"Smc1b",0,0,0
"Fbln1",0,0,0
"Atxn10",0,0,0
"AC162302.1",0,NA,0
"Ppara",0,0,0
"Cdpf1",0,0,0
"Ttc38",0,0,0.0286120852273691
"Gtse1",0,0,0
"Trmu",0,0,0
"Celsr1",0.0135987692741696,0,0
"Gramd4",0,0,0
"Cerk",0,0,0
"Tbc1d22a",0,0,0
"Fam19a5",0,NA,0
"Brd1",0,0,0
"Zbed4",0,0,0
"Alg12",0,0,0
"Creld2",0,0,0
"Pim3",0,0,0.0118502172415388
"X1810021B22Rik",0,0,0
"Trabd",0,0,0
"Selenoo",0,0,0
"Tubgcp6",0,0,0
"Hdac10",0,0,0
"Mapk12",0,0,0
"Mapk11",0,0,0
"Plxnb2",0,0,0
"Dennd6b",0,0,0
"Ppp6r2",0,0,0
"Sbf1",0,0,0
"Miox",0,0,0
"Lmf2",0,0,0
"Ncaph2",0,0,0.012258461027027
"Sco2",0,0,0
"Tymp",0,NA,0
"Odf3b",0,0,0
"Syce3",0,NA,0
"Chkb",0,0,0
"C730034F03Rik",0,NA,0
"Arsa",0,0,0
"C230037L18Rik",0,NA,0
"Shank3",0,0,0
"Rabl2",0,0,0
"Alg10b",0,0,0
"Cpne8",0,0,0
"Kif21a",0,0,0
"Abcd2",0,0,0
"Slc2a13",0,NA,0
"Lrrk2",0,NA,0
"Gxylt1",0,0,0
"Yaf2",0,0,0
"Zcrb1",0,0,0
"Pphln1",0,NA,0
"Prickle1",0,0,0
"Pus7l",0,0,0
"Irak4",0,0,0
"Twf1",0,0,0
"A130051J06Rik",0,0,0
"Ano6",0,0,0
"Arid2",0,0,0
"Scaf11",0,0,0
"Slc38a1",0,NA,0
"Slc38a2",0,0,0
"Slc38a4",0,0.0192384938344868,0
"Amigo2",0,0,0.0326848970936243
"Pced1b",0,0,0
"Rpap3",0,0,0
"Endou",0,NA,0
"Rapgef3",0,0,0
"Rapgef3os2",0,NA,0
"Slc48a1",0,0,0.0143153420463023
"Hdac7",0,0,0
"Tmem106c",0,0,0
"Senp1",0,0,0
"Pfkm",0,0,0
"Gm26513",0,NA,0
"Asb8",0,0,0
"Zfp641",0,NA,0
"Kansl2",0,0,0
"Ccnt1",0,0,0
"X9330020H09Rik",0,0,0
"Adcy6",0,0,0
"Cacnb3",0,0,0
"Ddx23",0,0,0
"Rnd1",0,0,0
"Fkbp11",0.0360535516240085,0,0
"Arf3",0,0,0
"B130046B21Rik",0,NA,0
"Prkag1",0,0,0
"Kmt2d",0,0,0
"AC161165.6",0,0,0
"Rhebl1",0,NA,0
"Dhh",0,NA,0
"Lmbr1l",0,0,0
"Tuba1b",0,0,0
"Tuba1a",0,0,0
"Tuba1c",0,0,0
"C1ql4",0,0,0
"Dnajc22",0,0,0
"Spats2",0,0,0
"Mcrs1",0,0,0
"Prpf40b",0,0,0
"Fmnl3",0,0,0
"Tmbim6",0,0,0.0608912988030197
"Nckap5l",0,0,0
"Bcdin3d",0,0,0
"Racgap1",0,0,0
"Smarcd1",0,0,0
"Gm16537",0,NA,0
"Gpd1",0,0,0
"Cox14",0,0,0
"Cers5",0,0,0
"Lima1",0,0,0
"Larp4",0,0,0
"X2310068J16Rik",0,NA,0
"Dip2b",0,0,0
"Atf1",0,0,0
"Mettl7a1",0,0,0.0213599761387207
"Methig1",0,NA,0
"Mettl7a2",0,NA,0
"Slc11a2",0,0,0
"Letmd1",0,0,0.01244098715028
"Csrnp2",0,NA,0
"Tfcp2",0,0,0
"Pou6f1",0,0,0
"AC123724.1",0,NA,0
"Dazap2",0,0,0
"Smagp",0,0,0.0382221290693726
"Bin2",0,0,0
"Cela1",0,0,0.0370089135682217
"Galnt6",0,NA,0
"Slc4a8",0,NA,0
"Scn8a",0,NA,0
"Fignl2",0,0,0
"Acvrl1",0,0,0
"Acvr1b",0,0,0
"A330009N23Rik",0,0,0
"Grasp",0,0,0
"Nr4a1",0,0,0
"Atg101",0,0,0
"X6030408B16Rik",0,NA,0
"AC163018.1",0,NA,0
"Krt80",0,NA,0
"Krt7",0,0,0
"Krt79",0,NA,0
"Krt8",0,0,0
"Krt18",0,0,0
"Eif4b",0,0,0
"Tns2",0,0,0
"Spryd3",0,0,0
"Igfbp6",0,0,0
"Soat2",0,0,0.0109973984575663
"Csad",0,0.0140993007267409,0.503493588829729
"Zfp740",0,0,0
"Itgb7",0,0,0
"Rarg",0,0,0
"Mfsd5",0,0,0
"Espl1",0,NA,0
"Pfdn5",0,0,0
"Myg1",0,0,0
"Aaas",0,0,0
"Sp1",0,0,0
"Amhr2",0,NA,0
"Prr13",0,0,0
"Pcbp2",0,0,0
"Map3k12",0,0,0
"Tarbp2",0,0,0
"Npff",0,NA,0
"Atf7",0,0,0
"Atp5g2",0,0,0
"Calcoco1",0,0,0
"Smug1",0,0,0
"Cbx5",0,0,0
"Hnrnpa1",0,0,0
"Nfe2",0,0,0
"Copz1",0,0,0
"Gpr84",0,NA,0
"Zfp385a",0,0,0
"Itga5",0,0,0
"Nckap1l",0,0,0
"Pde1b",0,0,0
"Mefv",0,NA,0
"Zfp263",0,0,0
"Zfp174",0,NA,0
"Zfp597",0,0,0
"Naa60",0,0,0
"X1700037C18Rik",0,0,0
"Cluap1",0,0,0
"Nlrc3",0,NA,0
"Slx4",0,0,0
"Gm15879",0,0,0
"Dnase1",0,NA,0
"Trap1",0,0,0
"Crebbp",0,0,0
"Adcy9",0,0,0
"Srl",0,NA,0
"Tfap4",0,NA,0
"Glis2",0,0,0
"Pam16",0,0,0
"Coro7",0,0,0
"Vasn",0,0,0
"Dnaja3",0,0,0
"Nmral1",0,0,0
"Hmox2",0,0,0
"Cdip1",0,0,0
"Ubald1",0,0,0
"Mgrn1",0,0,0
"Gm16861",0,NA,0
"Nudt16l1",0,0,0
"Anks3",0,0,0
"Smim22",0.053534843283397,0,0
"Rogdi",0,0,0
"Glyr1",0,0,0
"Ubn1",0,0,0
"Ppl",0.0148139381553626,0,0
"Nagpa",0,0,0
"AU021092",0,0,0
"Alg1",0,0,0
"Eef2kmt",0,0,0
"Mettl22",0,0,0
"Abat",0,0,0
"Tmem186",0,0,0
"Pmm2",0,0,0
"Carhsp1",0,0,0
"Gm5767",0,NA,0
"Usp7",0,0,0
"X1810013L24Rik",0,0,0
"Rpl39l",0,NA,0
"Emp2",0,0,0
"AC154311.1",0,NA,0
"Nubp1",0,0,0
"Ciita",0,NA,0
"Dexi",0,0,0
"Clec16a",0,0,0
"Socs1",0,0,0
"Rmi2",0,NA,0
"Litaf",0,0,0
"Gm4262",0,NA,0
"Snn",0,0,0
"Txndc11",0,0,0
"Zc3h7a",0,0,0
"X4930509G22Rik",0,NA,0
"Rsl1d1",0,0,0
"X2610020C07Rik",0,NA,0
"Gspt1",0,0,0
"Snx29",0,NA,0
"Cpped1",0,0,0
"Shisa9",0,NA,0
"Ercc4",0,0,0
"Mkl2",0,0,0
"Parn",0,0,0
"Bfar",0,0,0.0234378081506734
"X3110001I22Rik",0,NA,0
"Rrn3",0,0,0
"Ntan1",0,0,0
"Pdxdc1",0,0,0
"Mpv17l",0,0,0
"X2900011O08Rik",0,NA,0
"Marf1",0,0,0
"Nde1",0,0,0
"Myh11",0,0,0
"Fopnl",0,0,0
"Abcc1",0,NA,0
"Snai2",0,0,0
"Ube2v2",0,0,0
"Mcm4",0,0,0
"Prkdc",0,0,0
"Mzt2",0,0,0
"Cebpd",0,0,0
"Spidr",0,0,0
"Pkp2",0,0,0
"Yars2",0,0,0
"Dnm1l",0,0,0
"Fgd4",0,0,0
"Vpreb1",0,NA,0
"Top3b",0,0,0
"Ppm1f",0,0,0
"Mapk1",0,0,0
"Ypel1",0,0,0
"Ppil2",0,0,0
"Sdf2l1",0,0,0
"Ydjc",0,NA,0
"Ube2l3",0,0,0
"Hic2",0,NA,0
"Tmem191c",0,0,0
"Pi4ka",0,0,0
"Serpind1",0.0280497355624407,0,0
"Snap29",0,0,0
"Crkl",0,0,0
"Aifm3",0,0,0.0139111364383992
"Lztr1",0,0,0
"Thap7",0,0,0
"P2rx6",0,NA,0
"Slc7a4",0,0,0
"Smpd4",0,0,0
"Med15",0,0,0
"Klhl22",0,0,0.0117626212136996
"Scarf2",0,0,0
"Dgcr2",0,0,0
"Tssk1",0,NA,0
"Dgcr14",0,0,0
"Slc25a1",0,0,0
"Dgcr6",0,0,0.0145632667433525
"Prodh",0,0,0.151399358731715
"Zdhhc8",0,0,0
"Ranbp1",0,0,0
"Trmt2a",0,0,0
"Dgcr8",0,0,0
"Tango2",0,0,0.0186789417124111
"Arvcf",0,0,0
"Comt",0,0,0.0593581250487505
"Txnrd2",0,0,0
"Gnb1l",0,0,0
"Tbx1",0,NA,0
"Sept5",0,NA,0
"Cldn5",0,0,0
"Cdc45",0,NA,0
"Ufd1",0,0,0
"X2510002D24Rik",0,0,0
"Mrpl40",0,0,0
"Hira",0,0,0
"Iglc1",0,0,0
"Iglc3",0,0,0
"Iglc2",0,0,0
"B3gnt5",0,NA,0
"Klhl6",0,0,0
"Klhl24",0,0,0
"Yeats2",0,0,0
"Parl",0,0,0
"Abcc5",0,0,0
"Eif2b5",0,0,0
"Gm16618",0,NA,0
"Dvl3",0,0,0
"Ap2m1",0,0,0
"Abcf3",0,0,0
"Alg3",0,0,0
"Eef1akmt4",0,0,0
"Camk2n2",0,0,0
"Psmd2",0,0,0.0209024620641352
"Eif4g1",0,0,0.0411227734531471
"Fam131a",0,NA,0
"Clcn2",0,0,0
"Polr2h",0,0,0
"Thpo",0,0,0
"Chrd",0,0,0
"Ephb3",0,NA,0
"Vps8",0,0,0
"X2510009E07Rik",0,0,0
"Ehhadh",0,0,0.321647494787025
"X1300002E11Rik",0,0,0
"Map3k13",0,0,0
"Tmem41a",0,0,0
"Senp2",0,0,0
"Igf2bp2",0,0,0
"Tra2b",0,0,0
"Etv5",0,0,0
"Tbccd1",0,0,0
"Dnajb11",0,0,0
"CT027991.1",0,0,0
"Ahsg",0.174831369323725,0.0641879711705927,0
"Fetub",0,0,0.0693592245120132
"Hrg",0,0,0
"Kng2",0,0,0
"Kng1",0,0,0
"Eif4a2",0,0,0
"Rfc4",0,0,0
"B630019A10Rik",0,0,0
"St6gal1",0.0157614603782873,0,0
"Masp1",0,0,0
"Rtp4",0,0,0
"Bcl6",0,0,0.0187705218246052
"AC169509.3",0.080446856569686,0,0
"Lppos",0,0,0
"Lpp",0,0,0
"A230028O05Rik",0,NA,0
"P3h2",0,NA,0
"Cldn1",0,0,0
"Il1rap",0,0,0
"Gm20319",0,0,0
"Ccdc50",0,0,0
"Fgf12",0,NA,0
"Mb21d2",0,0,0
"Opa1",0,0,0
"Gm26569",0,0,0
"X4632428C04Rik",0,0,0
"Hes1",0,0,0
"Cpn2",0,0,0
"Gp5",0,NA,0
"Atp13a3",0,0,0
"Tmem44",0,NA,0
"Lsg1",0,0,0
"Fam43a",0,0,0
"AC163720.3",0,NA,0
"AC126280.1",0,NA,0
"Xxylt1",0,0,0
"Acap2",0,0,0
"Ppp1r2",0,0,0
"AC130815.2",0,NA,0
"AC125371.3",0,NA,0
"Bdh1",0,0,0.0896079635959223
"Dlg1",0,0,0
"Pigz",0,NA,0
"X0610012G03Rik",0,0,0
"Ncbp2",0,0,0
"Senp5",0,0,0
"Pak2",0,0,0
"Pigx",0,0,0
"Cep19",0,0,0
"Nrros",0,0,0
"Fbxo45",0,0,0
"Wdr53",0,0,0
"Rnf168",0,0,0
"Ubxn7",0,0,0
"Tctex1d2",0,0,0
"Pcyt1a",0,0,0
"Tfrc",0,0,0
"Tnk2",0,0,0
"Tnk2os",0,NA,0
"Rubcn",0,0,0
"Fyttd1",0,0,0
"Lrch3",0,0,0
"Iqcg",0,0,0
"Rpl35a",0,0,0.131798171366232
"Lmln",0,0,0
"Osbpl11",0,0,0
"Snx4",0,0,0
"Zfp148",0,0,0
"Slc12a8",0,NA,0
"Heg1",0,0,0
"Itgb5",0,0,0
"Umps",0,0,0
"Gm15829",0,NA,0
"Kalrn",0,0,0
"Ccdc14",0,NA,0
"Mylk",0,0,0
"X1700119H24Rik",0.0125864766798376,0,0
"AC110166.1",0,NA,0
"AC110166.2",0,NA,0
"Hacd2",0,0,0
"Adcy5",0,0,0
"Sec22a",0,0,0
"Pdia5",0,0,0
"Sema5b",0,NA,0
"Dirc2",0,0,0.0108344215089313
"Hspbap1",0,0,0
"Parp14",0,0,0
"Dtx3l",0,0,0
"Parp9",0,0,0
"Gm15564",0,NA,0
"Kpna1",0,0,0
"Wdr5b",0,0,0
"Fam162a",0,0,0
"Ccdc58",0,0,0
"Cd86",0,0,0
"Ildr1",0,NA,0
"Slc15a2",0,0,0
"Eaf2",0,NA,0
"Iqcb1",0,0,0
"Golgb1",0,0,0
"Hcls1",0,0,0
"Gtf2e1",0,0,0
"Rabl3",0,0,0
"Hgd",0,0,0.0878619507938797
"Ndufb4",0,0,0
"Fstl1",0,0,0
"Gm36028",0,0,0
"Lrrc58",0,0,0
"Gsk3b",0,0,0
"Nr1i2",0,0,0
"Cox17",0,0,0
"Popdc2",0,NA,0
"Pla1a",0,0,0
"Adprh",0,0,0
"D930030I03Rik",0,NA,0
"Cd80",0,0,0
"Timmdc1",0,0,0
"Poglut1",0,0,0
"Tmem39a",0,0,0
"Arhgap31",0,0,0
"B4galt4",0,0,0
"Igsf11",0,0,0
"Zbtb20",0,0,0
"AC161607.1",0,0,0
"Gm9968",0,NA,0
"Qtrt2",0,0,0
"Ccdc191",0,0,0
"Zdhhc23",0,NA,0
"Gramd1c",0,0,0
"Atp6v1a",0,0,0
"Naa50",0,0,0
"Usf3",0,0,0
"Spice1",0,0,0
"Boc",0,NA,0
"Nepro",0,0,0
"Gtpbp8",0,0,0
"Cd200r1",0,NA,0
"Cd200r4",0,NA,0
"Ccdc80",0,0,0
"Slc35a5",0,0,0
"Atg3",0,0,0
"Btla",0,NA,0
"Cd200",0,0,0
"Tmprss7",0,NA,0
"Tagln3",0,NA,0
"Abhd10",0,0,0
"Phldb2",0,0,0.0628661592084479
"Gm15638",0,0,0.103489220387457
"Plcxd2",0,0,0
"Cd96",0,NA,0
"Gm4737",0,0,0
"Nectin3",0,0,0
"Retnlg",0,NA,0
"Dzip3",0,0,0
"C330027C09Rik",0,0,0
"Ift57",0,0,0
"Cd47",0,0,0
"Bbx",0,0,0
"Dubr",0,0,0
"Cblb",0,0,0
"Alcam",0.0192163907794457,0,0
"Nfkbiz",0,0,0
"Nxpe3",0,NA,0
"Cep97",0,0,0
"Rpl24",0,0,0.0219450323908127
"Zbtb11os1",0,0,0
"Zbtb11",0,0,0
"Pcnp",0,0,0
"Trmt10c",0,0,0
"Senp7",0,0,0
"Impg2",0,NA,0
"Abi3bp",0,0,0.0106869745498783
"Tfg",0,0,0
"Tmem45a",0,0,0
"Tomm70a",0,0,0
"Nit2",0,0,0.0180030189148255
"Tbc1d23",0,0,0
"Cmss1",0,0,0
"Filip1l",0,0,0
"Col8a1",0,0,0
"Dcbld2",0,0,0
"St3gal6",0,0,0
"Cpox",0,0,0.0968499846583307
"Cldnd1",0,0,0
"Riox2",0,0,0
"Crybg3",0,0,0
"Arl6",0,0,0
"Nsun3",0,0,0
"Arl13b",0,0,0
"Pros1",0,0,0.0204452455656172
"Epha3",0,NA,0
"X4930453N24Rik",0,0,0
"Zfp654",0,0,0
"Cggbp1",0,0,0
"Chmp2b",0,0,0
"Vgll3",0,NA,0
"Gbe1",0,0,0
"Robo1",0,0,0
"Robo2",0,0,0
"Hspa13",0,0,0
"Samsn1",0,NA,0
"Nrip1",0,0,0
"Usp25",0,0,0
"Cxadr",0.0250472343995282,0,0
"Btg3",0,0,0.0109274930798146
"D16Ertd472e",0,0,0
"Ncam2",0,NA,0
"Mrpl39",0,0,0
"Jam2",0,0,0
"Atp5j",0,0,0
"Gabpa",0,0,0
"App",0,0,0
"Cyyr1",0,0,0
"Adamts1",0,0,0
"Adamts5",0,0,0
"AC135964.2",0.0280278049793705,0,0
"AC135964.1",0,0,0
"N6amt1",0,0,0
"Ltn1",0,0,0
"Rwdd2b",0,0,0
"Usp16",0,0,0
"Cct8",0,0,0.0197366539922743
"Bach1",0,0,0
"Tiam1",0,NA,0
"Sod1",0,0,0.0971621518316148
"Scaf4",0,0,0
"Hunk",0,0,0
"Mis18a",0,0,0
"Gm17518",0,0,0
"Mrap",0,0,0.0123450011012959
"Urb1",0,0,0
"Eva1c",0,0,0
"X1110004E09Rik",0,0,0
"Synj1",0,0,0
"Paxbp1",0,0,0
"Olig1",0,0,0.018439096394079
"Ifnar2",0,0,0
"Il10rb",0,0,0
"Ifnar1",0,0,0
"Ifngr2",0,0,0
"Tmem50b",0,0,0
"Dnajc28",0,0,0
"Gart",0,0,0
"Son",0,0,0
"Donson",0,0,0
"Gm10785",0,NA,0
"Cryzl1",0,0,0
"Itsn1",0,0,0
"Atp5o.1",0,0,0
"Mrps6",0,0,0
"Slc5a3",0,0,0
"Smim11",0,0,0
"Rcan1",0,0,0
"Runx1",0,NA,0
"AC140346.1",0,0,0
"Setd4",0,0,0
"Cbr1",0,0,0
"Cbr3",0,0,0
"Dopey2",0,0,0
"AC168220.3",0,NA,0
"Morc3",0,0,0
"Chaf1b",0,0,0
"Cldn14",0,0,0
"Hlcs",0,0,0
"Ripply3",0,0,0
"Pigp",0,0,0.0185829155465507
"Ttc3",0,0,0
"Dscr3",0,0,0
"Dyrk1a",0,0,0
"Kcnj15",0,NA,0
"Ets2",0,0,0
"Psmg1",0,0,0
"Brwd1",0,0,0
"Hmgn1",0,0,0
"Wrb",0,0,0
"Sh3bgr",0,NA,0
"Igsf5",0,0,0
"Pcp4",0,NA,0
"Bace2",0,0,0
"Mx1",0,0,0
"Tmprss2",0,0,0
"Ripk4",0,0,0
"Prdm15",0,0,0
"C2cd2",0,0,0.0273577603329907
"Zbtb21",0,0,0
"C030010L15Rik",0,0,0
"B230307C23Rik",0,0,0
"A630089N07Rik",0,NA,0
"Scaf8",0,0,0
"AC165953.2",0,0,0
"Tiam2",0.0246077621378225,0,0
"Tfb1m",0,0,0
"X1700102H20Rik",0,0,0
"AC140300.1",0,NA,0
"Arid1b",0,0,0
"Tmem242",0,0,0
"Zdhhc14",0,0,0
"X3300005D01Rik",0,NA,0
"Snx9",0,0,0
"Synj2",0,0,0
"Serac1",0,NA,0
"Gtf2h5",0,0,0
"Tulp4",0,0,0
"Tmem181a",0,0,0
"Dynlt1a",0,0,0
"Dynlt1f",0,0,0
"Ezr",0,0,0
"Rsph3b",0,0,0
"AC122413.1",0,NA,0
"Tagap1",0,0,0
"Rnaset2b",0,0,0
"Rps6ka2",0,0,0
"Gm9992",0,0,0
"Fndc1",0,NA,0
"E430024P14Rik",0,NA,0
"Tagap",0,NA,0
"Rsph3a",0,0,0
"Rnaset2a",0,0,0
"Fgfr1op",0,0,0
"Mpc1",0,0.0138808678893343,0.10796059388707
"Sft2d1",0,0,0
"Prr18",0,NA,0
"Pde10a",0,NA,0
"X1700010I14Rik",0,NA,0
"Qk",0,0,0
"Park2",0,NA,0
"Agpat4",0,0,0
"Map3k4",0,0,0
"X4732491K20Rik",0,0,0
"Plg",0,0,0.0163231986797315
"Slc22a3",0,0,0
"Slc22a1",0,0,0.364583424961611
"Igf2r",0,0,0
"Airn",0,0,0
"Pnldc1",0,0,0.0256264194377318
"Mrpl18",0,0,0
"Tcp1",0,0,0
"Acat3",0.0123062531370057,0,0
"Acat2",0,0,0
"Wtap",0,0,0
"Sod2",0,0,0
"Tcp10b",0,NA,0
"Unc93a",0,NA,0
"Tcte2",0,0,0
"Gm16052",0,NA,0
"Gm16049",0,NA,0
"Afdn",0,0,0
"Dact2",0,0,0
"Smoc2",0,0,0
"Thbs2",0,0,0
"Wdr27",0,0,0
"X1600012H06Rik",0,0,0
"Phf10",0,0,0
"X9030025P20Rik",0,0,0
"Gm3448",0,0,0
"Gm3435",0,0,0
"Ermard",0,0,0
"Dll1",0,0,0
"A930024N18Rik",0,NA,0
"Fam120b",0,0,0
"AC154378.1",0,0,0
"Psmb1",0,0,0.0397454304507741
"Tbp",0,0,0
"Pdcd2",0,0,0
"Prdm9",0,0,0
"Chd1",0,0,0
"Rgmb",0,0,0
"BC002059",0,0,0
"Zfp960",0,NA,0
"Zfp97",0,NA,0
"AC129328.1",0,NA,0
"AC154200.1",0,NA,0
"Riok2",0,0,0
"Lix1",0,NA,0
"Lnpep",0,0,0
"Spaca6",0,0,0
"Fpr1",0,0,0
"Fpr2",0,0,0
"Ppp2r1a",0,0,0
"Zfp160",0,0,0
"Zfp677",0,0,0
"Zfp54",0,0,0
"Zfp51",0,0,0
"Gm26753",0,NA,0
"Zfp53",0,0,0
"Zfp52",0,NA,0
"Zfp948",0,0,0
"Zfp983",0,0,0
"Zfp760",0,0,0
"Zfp229",0,0,0
"Zfp820",0,0,0
"Zfp995",0,0,0
"Zfp942",0,0,0
"Zfp943",0,0,0
"Zfp947",0,0,0
"Zfp994",0,0,0
"Zfp944",0,0,0
"Zfp758",0,0,0
"Zfp946",0,0,0
"Gm16386",0,NA,0
"Zfp945",0,0,0
"Zfp40",0,NA,0
"Zfp213",0,0,0
"Zfp13",0,0,0
"Thoc6",0,0,0
"Hcfc1r1",0,0,0
"Tnfrsf12a",0,0,0
"Cldn6",0,NA,0
"X1520401A03Rik",0,NA,0
"Pkmyt1",0,NA,0
"Paqr4",0,0,0
"X9530082P21Rik",0,0,0
"Flywch1",0,0,0
"Flywch2",0,0,0
"Srrm2",0,0,0
"Elob",0,0,0
"Prss41",0,NA,0
"Prss30",0,NA,0
"Kctd5",0,0,0
"Pdpk1",0,0,0
"Amdhd2",0,0,0
"Gm43796",0,NA,0
"Atp6v0c",0,0,0
"Tbc1d24",0,0,0
"Tedc2",0,0,0
"Ccnf",0.0195034222201612,0,0
"Abca3",0,0,0
"Rnps1",0,0,0
"Eci1",0,0,0.106008727221463
"Dnase1l2",0,0,0
"E4f1",0,0,0
"Pgp",0,0,0
"Mlst8",0,0,0
"Traf7",0,0,0
"Rab26os",0,0,0
"Pkd1",0,0,0
"Tsc2",0,0,0
"Nthl1",0,0,0
"Slc9a3r2",0,0,0
"Zfp598",0,0,0
"Syngr3",0,NA,0
"Gfer",0,0,0
"Noxo1",0,NA,0
"Tbl3",0,0,0
"Rps2",0,0,0.0864311535714366
"Snhg9",0,0,0
"Ndufb10",0.0157388094187199,0,0
"Rpl3l",0,0,0
"Msrb1",0,0,0.0528382305322893
"Hs3st6",0,0,0
"Meiob",0,0,0
"Hagh",0,0,0
"Fahd1",0,0,0
"Igfals",0,0,0
"Nubp2",0,0,0
"Spsb3",0,0,0
"Eme2",0,0,0
"Mapk8ip3",0,0,0
"Mrps34",0,0,0
"Nme3",0,0,0
"Jpt2",0,0,0
"Cramp1l",0,0,0
"Ift140",0,0,0
"Tmem204",0,0,0
"Telo2",0,0,0
"Clcn7",0,0,0
"BC003965",0,0,0
"Unkl",0,0,0
"Gnptg",0,0,0
"Tsr3",0,0,0
"Ube2i",0,0,0
"Lmf1",0,0,0
"Chtf18",0,NA,0
"Rpusd1",0,0,0
"Narfl",0,0,0
"Haghl",0,0,0
"Fam173a",0,0,0
"Metrn",0,0,0
"Fbxl16",0,NA,0
"Wdr24",0,0,0
"Jmjd8",0,0,0
"Stub1",0,0,0
"Rhot2",0,0,0
"Wdr90",0,0,0
"Mcrip2",0,0,0.0188000824747707
"Mettl26",0,0,0.0369909487223221
"Wfikkn1",0,NA,0
"Rab40c",0,0,0
"Pigq",0,0,0
"Capn15",0,0,0
"X1700022N22Rik",0,0,0
"Rab11fip3",0,0,0
"Decr2",0,0,0.0505368189084642
"Nme4",0,0,0
"Gm8186",0,0,0
"Tmem8",0,0,0
"Mrpl28",0,0,0
"Axin1",0,0,0
"Rgs11",0,NA,0
"Fam234a",0,0,0
"Luc7l",0,0,0
"Neurl1b",0,NA,0
"Dusp1",0,0,0
"Ergic1",0,0,0
"Atp6v0e",0,0,0
"Crebrf",0,0,0
"Bnip1",0,0,0
"Kifc5b",0,NA,0
"Phf1",0,0,0
"Cuta",0,0,0
"Ggnbp1",0,0,0
"Bak1",0,0,0
"Itpr3",0,0,0
"Uqcc2",0,0,0
"Lemd2",0,0,0
"AC127341.3",0,NA,0
"Hmga1",0,0,0
"AI413582",0,0,0
"AC127341.5",0,NA,0
"Nudt3",0,0,0
"Rps10",0,0,0.0455303597906871
"Gm15420",0,NA,0
"D17Wsu92e",0,0,0
"Snrpc",0,0,0
"Uhrf1bp1",0,0,0
"Taf11",0,0,0
"Anks1",0,0,0
"Scube3",0,NA,0
"Zfp523",0,0,0
"Def6",0,0,0
"Ppard",0,0,0
"Fance",0,0,0
"Rpl10a",0,0,0.0191660411076414
"Tead3",0,0,0
"Fkbp5",0,0,0
"E230001N04Rik",0,NA,0
"Srpk1",0,0,0
"Mapk14",0,0,0
"Mapk13",0,NA,0
"Brpf3",0,0,0
"Pnpla1",0,NA,0
"X4930539E08Rik",0,NA,0
"Kctd20",0,0,0
"Stk38",0,0,0
"Srsf3",0,0,0
"Trp53cor1",0,NA,0
"Cdkn1a",0,NA,0
"Ppil1",0,0,0
"BC004004",0,0,0
"Pi16",0,0,0
"Mtch1",0,0,0
"Fgd2",0,0,0
"Pim1",0,0,0
"Tbc1d22b",0,0,0
