"","region_1","zonation"
"Sec61a1",1.14108704786696,0.0208916486961423
"Mgll",1.14108704786696,0.21806486460538
"Klf15",1.12495241758257,0
"Aldh1l1",2.52082649477799,0.0871097674522314
"Suclg2",1.78471674998638,0
"Brk1",0.866433975699932,0
"Sec13",1.19687293569551,-0.0633772902396111
"Rpl32",3.52927018564406,0.282942729468641
"Cxcl12",1.68335047295934,0.0965222960756795
"Hnrnpf",1.39960548974959,0
"Adipor2",2.06641254139508,-0.0164631345386078
"Atp6v1e1",1.5819841959323,0
"Slc6a13",1.79175946922805,-0.0452884893565008
"Mug1",3.76522157700641,0.46562055324331
"Mug2",2.33932344623309,-1.55602923794915
"C1rl",1.02358614055553,0
"C1ra",1.82830509677258,0.00170356163707375
"C1s1",1.83029713918487,0.00876267191916064
"Phb2",2.1049502113519,-0.00683369006976376
"Tpi1",2.83535628670196,-0.233062888396058
"Ptms",2.11658021526062,-0.0157538831883128
"Mlf2",1.85663726809933,0.00633085040963275
"Gapdh",4.07198882408822,-0.408257591150603
"Mrpl51",1.65701034404488,0.0472191124547072
"Ndufa9",0.967800252726973,0.00447620189861544
"Fkbp4",1.2718990838081,0
"Pzp",3.6475271712333,0.0443370257899967
"Gabarapl1",1.63777008376085,0.211800310897469
"Smim10l1",0.850299345415539,0
"Hebp1",1.41574012003399,0
"H2afj",1.78471674998638,-0.1608727713218
